"","DATE","X","project_id","site_id","datetime","duration","variable","observation","update","meanTemp","minTemp","maxTemp","meanRH","minRH","maxRH","totalPrecipitation","meanWindSpeed","maxWindSpeed","meanTempLag1","minTempLag1","maxTempLag1","meanRHLag1","minRHLag1","maxRHLag1","totalPrecipitationLag1","meanWindSpeedLag1","maxWindSpeedLag1"
"1227","2023-08-15",1227,"neon4cast","HARV","2023-08-15","P1D","gcc_90",0.43419,0.43419,67.2372881355932,64,72,90.3389830508475,78,97,1.99,3.59322033898305,9,71.375,60,81,71.4583333333333,44,93,0.03,4.5,14
"1228","2023-08-16",1228,"neon4cast","HARV","2023-08-16","P1D","gcc_90",0.4302,0.4302,68.2407407407407,66,75,87.5185185185185,71,94,0.07,3.18518518518519,9,67.2372881355932,64,72,90.3389830508475,78,97,1.99,3.59322033898305,9
"1229","2023-08-17",1229,"neon4cast","HARV","2023-08-17","P1D","gcc_90",0.42208,0.42208,69.953488372093,66,75,83.8604651162791,71,94,0,3.62790697674419,10,68.2407407407407,66,75,87.5185185185185,71,94,0.07,3.18518518518519,9
"1230","2023-08-18",1230,"neon4cast","HARV","2023-08-18","P1D","gcc_90",0.42944,0.42944,69.8484848484848,58,80,77.3030303030303,47,93,0.24,4.36363636363636,11,69.953488372093,66,75,83.8604651162791,71,94,0,3.62790697674419,10
"1231","2023-08-19",1231,"neon4cast","HARV","2023-08-19","P1D","gcc_90",0.41742,0.41742,64.2692307692308,58,70,69.6153846153846,57,87,0,6.11538461538461,15,69.8484848484848,58,80,77.3030303030303,47,93,0.24,4.36363636363636,11
"1232","2023-08-20",1232,"neon4cast","HARV","2023-08-20","P1D","gcc_90",0.41249,0.41249,67.625,53,82,69.125,41,93,0,3.83333333333333,10,64.2692307692308,58,70,69.6153846153846,57,87,0,6.11538461538461,15
"1233","2023-08-21",1233,"neon4cast","HARV","2023-08-21","P1D","gcc_90",0.42131,0.42131,70.8333333333333,59,85,75.1666666666667,51,93,0.06,3.29166666666667,11,67.625,53,82,69.125,41,93,0,3.83333333333333,10
"1234","2023-08-22",1234,"neon4cast","HARV","2023-08-22","P1D","gcc_90",0.40815,0.40815,66.0416666666667,54,79,60.875,34,90,0,6.95833333333333,20,70.8333333333333,59,85,75.1666666666667,51,93,0.06,3.29166666666667,11
"1235","2023-08-23",1235,"neon4cast","HARV","2023-08-23","P1D","gcc_90",0.40358,0.40358,63.25,49,78,67.1666666666667,32,93,0,2.79166666666667,8,66.0416666666667,54,79,60.875,34,90,0,6.95833333333333,20
"1236","2023-08-24",1236,"neon4cast","HARV","2023-08-24","P1D","gcc_90",0.41645,0.41645,60.3225806451613,49,73,78.8064516129032,48,93,0.08,4.16129032258065,11,63.25,49,78,67.1666666666667,32,93,0,2.79166666666667,8
"1237","2023-08-25",1237,"neon4cast","HARV","2023-08-25","P1D","gcc_90",0.43223,0.43223,67.7142857142857,61,73,93.3285714285714,90,97,6.25,7.05714285714286,11,60.3225806451613,49,73,78.8064516129032,48,93,0.08,4.16129032258065,11
"1238","2023-08-26",1238,"neon4cast","HARV","2023-08-26","P1D","gcc_90",0.41807,0.41807,70.4042553191489,64,83,86.2127659574468,43,97,0.6,3.68085106382979,14,67.7142857142857,61,73,93.3285714285714,90,97,6.25,7.05714285714286,11
"1239","2023-08-27",1239,"neon4cast","HARV","2023-08-27","P1D","gcc_90",0.41713,0.41713,65.3584905660377,59,78,87.2452830188679,54,100,0,1.11320754716981,8,70.4042553191489,64,83,86.2127659574468,43,97,0.6,3.68085106382979,14
"1240","2023-08-28",1240,"neon4cast","HARV","2023-08-28","P1D","gcc_90",0.41723,0.41723,66.537037037037,60,79,84.6111111111111,52,100,0,3.25925925925926,13,65.3584905660377,59,78,87.2452830188679,54,100,0,1.11320754716981,8
"1241","2023-08-29",1241,"neon4cast","HARV","2023-08-29","P1D","gcc_90",0.41494,0.41494,69.5454545454545,61,82,81.3409090909091,49,100,0,2.65909090909091,11,66.537037037037,60,79,84.6111111111111,52,100,0,3.25925925925926,13
"1242","2023-08-30",1242,"neon4cast","HARV","2023-08-30","P1D","gcc_90",0.43228,0.43228,70.8214285714286,62,81,85.8214285714286,50,97,1.92,3.69642857142857,15,69.5454545454545,61,82,81.3409090909091,49,100,0,2.65909090909091,11
"1243","2023-08-31",1243,"neon4cast","HARV","2023-08-31","P1D","gcc_90",0.40266,0.40266,63.2083333333333,50,74,59.4166666666667,34,86,0,9.54166666666667,17,70.8214285714286,62,81,85.8214285714286,50,97,1.92,3.69642857142857,15
"1244","2023-09-01",1244,"neon4cast","HARV","2023-09-01","P1D","gcc_90",0.40323,0.40323,60.625,46,75,69.5,33,93,0,1.45833333333333,7,63.2083333333333,50,74,59.4166666666667,34,86,0,9.54166666666667,17
"1245","2023-09-02",1245,"neon4cast","HARV","2023-09-02","P1D","gcc_90",0.41003,0.41003,59.3478260869565,50,79,85.2391304347826,45,100,0,2.60869565217391,14,60.625,46,75,69.5,33,93,0,1.45833333333333,7
"1246","2023-09-03",1246,"neon4cast","HARV","2023-09-03","P1D","gcc_90",0.41669,0.41669,65.95,57,85,84.15,48,100,0.01,1.84615384615385,10,59.3478260869565,50,79,85.2391304347826,45,100,0,2.60869565217391,14
"1247","2023-09-04",1247,"neon4cast","HARV","2023-09-04","P1D","gcc_90",0.40581,0.40581,69.6666666666667,62,88,82.0833333333333,37,100,0,0.472222222222222,6,65.95,57,85,84.15,48,100,0.01,1.84615384615385,10
"1248","2023-09-05",1248,"neon4cast","HARV","2023-09-05","P1D","gcc_90",0.4114,0.4114,75.4,64,91,78.6,45,93,0,1.82758620689655,10,69.6666666666667,62,88,82.0833333333333,37,100,0,0.472222222222222,6
"1249","2023-09-06",1249,"neon4cast","HARV","2023-09-06","P1D","gcc_90",0.40905,0.40905,71.6785714285714,64,91,85.4285714285714,41,100,0,1.19642857142857,13,75.4,64,91,78.6,45,93,0,1.82758620689655,10
"1250","2023-09-07",1250,"neon4cast","HARV","2023-09-07","P1D","gcc_90",0.40659,0.40659,74.8809523809524,68,92,83.4047619047619,46,97,0,1.97619047619048,16,71.6785714285714,64,91,85.4285714285714,41,100,0,1.19642857142857,13
"1251","2023-09-08",1251,"neon4cast","HARV","2023-09-08","P1D","gcc_90",0.41937,0.41937,71.9423076923077,66,84,84.3269230769231,60,100,6.45,5.42307692307692,17,74.8809523809524,68,92,83.4047619047619,46,97,0,1.97619047619048,16
"1252","2023-09-09",1252,"neon4cast","HARV","2023-09-09","P1D","gcc_90",0.42026,0.42026,70.5161290322581,66,83,87.5645161290323,57,96,0.04,1.91935483870968,9,71.9423076923077,66,84,84.3269230769231,60,100,6.45,5.42307692307692,17
"1253","2023-09-10",1253,"neon4cast","HARV","2023-09-10","P1D","gcc_90",0.42625,0.42625,70.4677419354839,67,80,89.8387096774194,64,97,0.53,1.40322580645161,10,70.5161290322581,66,83,87.5645161290323,57,96,0.04,1.91935483870968,9
"1254","2023-09-11",1254,"neon4cast","HARV","2023-09-11","P1D","gcc_90",0.42611,0.42611,70.8,67,79,87.15,65,97,0.51,1.18333333333333,7,70.4677419354839,67,80,89.8387096774194,64,97,0.53,1.40322580645161,10
"1255","2023-09-12",1255,"neon4cast","HARV","2023-09-12","P1D","gcc_90",0.42048,0.42048,67.8028169014084,64,80,89.943661971831,58,100,0.02,1.8169014084507,9,70.8,67,79,87.15,65,97,0.51,1.18333333333333,7
"1256","2023-09-13",1256,"neon4cast","HARV","2023-09-13","P1D","gcc_90",0.42611,0.42611,66.3157894736842,62,73,91.6140350877193,76,100,0.64,1.92982456140351,8,67.8028169014084,64,80,89.943661971831,58,100,0.02,1.8169014084507,9
"1257","2023-09-14",1257,"neon4cast","HARV","2023-09-14","P1D","gcc_90",0.40534,0.40534,61.6829268292683,52,73,82.8292682926829,43,100,0,2.90243902439024,10,66.3157894736842,62,73,91.6140350877193,76,100,0.64,1.92982456140351,8
"1258","2023-09-15",1258,"neon4cast","HARV","2023-09-15","P1D","gcc_90",0.41237,0.41237,59.3333333333333,50,69,68.25,47,93,0,7.5,15,61.6829268292683,52,73,82.8292682926829,43,100,0,2.90243902439024,10
"1259","2023-09-16",1259,"neon4cast","HARV","2023-09-16","P1D","gcc_90",0.41458,0.41458,61.4583333333333,48,71,61.2083333333333,39,93,0,8.33333333333333,22,59.3333333333333,50,69,68.25,47,93,0,7.5,15
"1260","2023-09-17",1260,"neon4cast","HARV","2023-09-17","P1D","gcc_90",0.4013,0.4013,61.5833333333333,43,77,69.8333333333333,39,96,0,2.75,10,61.4583333333333,48,71,61.2083333333333,39,93,0,8.33333333333333,22
"1261","2023-09-18",1261,"neon4cast","HARV","2023-09-18","P1D","gcc_90",0.42746,0.42746,62.4444444444444,60,66,92.0925925925926,87,96,1.04,3.68518518518519,10,61.5833333333333,43,77,69.8333333333333,39,96,0,2.75,10
"1262","2023-09-19",1262,"neon4cast","HARV","2023-09-19","P1D","gcc_90",0.41486,0.41486,58.7948717948718,52,70,82.2820512820513,53,97,0,4.66666666666667,15,62.4444444444444,60,66,92.0925925925926,87,96,1.04,3.68518518518519,10
"1263","2023-09-20",1263,"neon4cast","HARV","2023-09-20","P1D","gcc_90",0.40217,0.40217,56.4137931034483,47,71,75.6896551724138,38,97,0,2.75862068965517,8,58.7948717948718,52,70,82.2820512820513,53,97,0,4.66666666666667,15
"1264","2023-09-21",1264,"neon4cast","HARV","2023-09-21","P1D","gcc_90",0.40572,0.40572,54.8571428571429,42,74,76.4642857142857,37,93,0,2.07142857142857,10,56.4137931034483,47,71,75.6896551724138,38,97,0,2.75862068965517,8
"1265","2023-09-22",1265,"neon4cast","HARV","2023-09-22","P1D","gcc_90",0.41087,0.41087,56.9166666666667,44,71,74.7916666666667,44,96,0,1.95833333333333,9,54.8571428571429,42,74,76.4642857142857,37,93,0,2.07142857142857,10
"1266","2023-09-23",1266,"neon4cast","HARV","2023-09-23","P1D","gcc_90",0.41859,0.41859,53.0857142857143,46,58,87.2571428571429,72,93,0.15,4.25714285714286,8,56.9166666666667,44,71,74.7916666666667,44,96,0,1.95833333333333,9
"1267","2023-09-24",1267,"neon4cast","HARV","2023-09-24","P1D","gcc_90",0.42024,0.42024,57.6315789473684,53,61,84.0789473684211,78,90,0.23,6.28947368421053,10,53.0857142857143,46,58,87.2571428571429,72,93,0.15,4.25714285714286,8
"1268","2023-09-25",1268,"neon4cast","HARV","2023-09-25","P1D","gcc_90",0.42561,0.42561,56.6363636363636,51,62,86.2424242424242,75,94,0.86,5.54545454545455,9,57.6315789473684,53,61,84.0789473684211,78,90,0.23,6.28947368421053,10
"1269","2023-09-26",1269,"neon4cast","HARV","2023-09-26","P1D","gcc_90",0.41789,0.41789,49.8571428571429,41,65,83.4897959183673,47,97,0,3.69387755102041,11,56.6363636363636,51,62,86.2424242424242,75,94,0.86,5.54545454545455,9
"1270","2023-09-27",1270,"neon4cast","HARV","2023-09-27","P1D","gcc_90",0.40527,0.40527,44.3333333333333,37,68,87.68,38,100,0,0.866666666666667,9,49.8571428571429,41,65,83.4897959183673,47,97,0,3.69387755102041,11
"1271","2023-09-28",1271,"neon4cast","HARV","2023-09-28","P1D","gcc_90",0.40914,0.40914,46.2686567164179,37,69,88.044776119403,39,100,0,0.805970149253731,8,44.3333333333333,37,68,87.68,38,100,0,0.866666666666667,9
"1272","2023-09-29",1272,"neon4cast","HARV","2023-09-29","P1D","gcc_90",0.42628,0.42628,51.6833333333333,47,54,91.3666666666667,88,97,4.26,4.26666666666667,9,46.2686567164179,37,69,88.044776119403,39,100,0,0.805970149253731,8
"1273","2023-09-30",1273,"neon4cast","HARV","2023-09-30","P1D","gcc_90",0.41417,0.41417,55.8333333333333,51,66,90.2962962962963,70,97,0.25,3.61111111111111,9,51.6833333333333,47,54,91.3666666666667,88,97,4.26,4.26666666666667,9
"1274","2023-10-01",1274,"neon4cast","HARV","2023-10-01","P1D","gcc_90",0.4036,0.4036,53.2033898305085,45,78,88.8813559322034,47,100,0,1.42372881355932,10,55.8333333333333,51,66,90.2962962962963,70,97,0.25,3.61111111111111,9
"1275","2023-10-02",1275,"neon4cast","HARV","2023-10-02","P1D","gcc_90",0.40043,0.40043,57.2926829268293,47,75,82.7073170731707,36,100,0,1.60975609756098,10,53.2033898305085,45,78,88.8813559322034,47,100,0,1.42372881355932,10
"1276","2023-10-03",1276,"neon4cast","HARV","2023-10-03","P1D","gcc_90",0.399,0.399,58.3275862068966,46,80,90.2413793103448,54,100,0,0.586206896551724,7,57.2926829268293,47,75,82.7073170731707,36,100,0,1.60975609756098,10
"1277","2023-10-04",1277,"neon4cast","HARV","2023-10-04","P1D","gcc_90",0.39774,0.39774,63.5357142857143,56,85,88.4285714285714,37,100,0,0.696428571428571,8,58.3275862068966,46,80,90.2413793103448,54,100,0,0.586206896551724,7
"1278","2023-10-05",1278,"neon4cast","HARV","2023-10-05","P1D","gcc_90",0.39686,0.39686,61.1590909090909,52,78,85.4545454545455,31,100,0,1.86363636363636,11,63.5357142857143,56,85,88.4285714285714,37,100,0,0.696428571428571,8
"1279","2023-10-06",1279,"neon4cast","HARV","2023-10-06","P1D","gcc_90",0.418,0.418,63.2553191489362,52,70,87.0425531914894,73,100,0,2.82978723404255,8,61.1590909090909,52,78,85.4545454545455,31,100,0,1.86363636363636,11
"1280","2023-10-07",1280,"neon4cast","HARV","2023-10-07","P1D","gcc_90",0.42163,0.42163,62.6166666666667,53,71,87.1,66,94,1.44,6.73333333333333,16,63.2553191489362,52,70,87.0425531914894,73,100,0,2.82978723404255,8
"1281","2023-10-08",1281,"neon4cast","HARV","2023-10-08","P1D","gcc_90",0.41141,0.41141,52.6666666666667,46,61,70.7407407407407,46,93,0,8,14,62.6166666666667,53,71,87.1,66,94,1.44,6.73333333333333,16
"1282","2023-10-09",1282,"neon4cast","HARV","2023-10-09","P1D","gcc_90",0.4006,0.4006,45.4444444444444,36,60,77.0555555555556,41,97,0,3.97222222222222,14,52.6666666666667,46,61,70.7407407407407,46,93,0,8,14
"1283","2023-10-10",1283,"neon4cast","HARV","2023-10-10","P1D","gcc_90",0.40773,0.40773,46.0285714285714,38,60,82.7714285714286,51,97,0,2.11428571428571,14,45.4444444444444,36,60,77.0555555555556,41,97,0,3.97222222222222,14
"1284","2023-10-11",1284,"neon4cast","HARV","2023-10-11","P1D","gcc_90",0.41027,0.41027,50.1,40,64,79.7666666666667,47,93,0,1.68965517241379,10,46.0285714285714,38,60,82.7714285714286,51,97,0,2.11428571428571,14
"1285","2023-10-12",1285,"neon4cast","HARV","2023-10-12","P1D","gcc_90",0.40765,0.40765,49.531914893617,42,67,84.5106382978723,42,100,0,1.1063829787234,10,50.1,40,64,79.7666666666667,47,93,0,1.68965517241379,10
"1286","2023-10-13",1286,"neon4cast","HARV","2023-10-13","P1D","gcc_90",0.4004,0.4004,42.1702127659574,34,61,83.531914893617,42,100,0,2.59574468085106,17,49.531914893617,42,67,84.5106382978723,42,100,0,1.1063829787234,10
"1287","2023-10-14",1287,"neon4cast","HARV","2023-10-14","P1D","gcc_90",0.40562,0.40562,46.92,36,57,78.76,53,93,0,1.68,11,42.1702127659574,34,61,83.531914893617,42,100,0,2.59574468085106,17
"1288","2023-10-15",1288,"neon4cast","HARV","2023-10-15","P1D","gcc_90",0.40532,0.40532,48.125,40,57,72.6666666666667,47,93,0,5.45833333333333,15,46.92,36,57,78.76,53,93,0,1.68,11
"1289","2023-10-16",1289,"neon4cast","HARV","2023-10-16","P1D","gcc_90",0.40852,0.40852,51,42,58,79.0384615384615,60,97,0.18,5.19230769230769,16,48.125,40,57,72.6666666666667,47,93,0,5.45833333333333,15
"1290","2023-10-17",1290,"neon4cast","HARV","2023-10-17","P1D","gcc_90",0.40313,0.40313,46.0185185185185,38,60,87.1666666666667,53,100,0,1.62962962962963,10,51,42,58,79.0384615384615,60,97,0.18,5.19230769230769,16
"1291","2023-10-18",1291,"neon4cast","HARV","2023-10-18","P1D","gcc_90",0.4066,0.4066,51.75,48,61,83.4583333333333,50,93,0,0.25,3,46.0185185185185,38,60,87.1666666666667,53,100,0,1.62962962962963,10
"1292","2023-10-19",1292,"neon4cast","HARV","2023-10-19","P1D","gcc_90",0.40391,0.40391,51.2558139534884,44,63,84.1860465116279,54,100,0,4.02325581395349,14,51.75,48,61,83.4583333333333,50,93,0,0.25,3
"1293","2023-10-20",1293,"neon4cast","HARV","2023-10-20","P1D","gcc_90",0.40559,0.40559,57.3584905660377,54,63,88.0943396226415,70,97,0.72,4.38461538461539,11,51.2558139534884,44,63,84.1860465116279,54,100,0,4.02325581395349,14
"1294","2023-10-21",1294,"neon4cast","HARV","2023-10-21","P1D","gcc_90",0.41496,0.41496,56.5438596491228,54,60,89.140350877193,72,97,3.84,6.64912280701754,18,57.3584905660377,54,63,88.0943396226415,70,97,0.72,4.38461538461539,11
"1295","2023-10-22",1295,"neon4cast","HARV","2023-10-22","P1D","gcc_90",0.39752,0.39752,49.0322580645161,45,54,65.3548387096774,54,74,0,10.1290322580645,15,56.5438596491228,54,60,89.140350877193,72,97,3.84,6.64912280701754,18
"1296","2023-10-23",1296,"neon4cast","HARV","2023-10-23","P1D","gcc_90",0.39529,0.39529,48.5,37,58,69.8928571428571,53,93,0,5.35714285714286,11,49.0322580645161,45,54,65.3548387096774,54,74,0,10.1290322580645,15
"1297","2023-10-24",1297,"neon4cast","HARV","2023-10-24","P1D","gcc_90",0.39292,0.39292,40.1041666666667,34,59,87.8333333333333,48,100,0,1.47916666666667,11,48.5,37,58,69.8928571428571,53,93,0,5.35714285714286,11
"1298","2023-10-25",1298,"neon4cast","HARV","2023-10-25","P1D","gcc_90",0.38511,0.38511,49.71875,37,69,81.25,47,96,0,1.59375,8,40.1041666666667,34,59,87.8333333333333,48,100,0,1.47916666666667,11
"1299","2023-10-26",1299,"neon4cast","HARV","2023-10-26","P1D","gcc_90",0.37942,0.37942,60.5,50,75,78.9166666666667,41,96,0,0.583333333333333,6,49.71875,37,69,81.25,47,96,0,1.59375,8
"1300","2023-10-27",1300,"neon4cast","HARV","2023-10-27","P1D","gcc_90",0.35202,0.35202,58.2857142857143,51,79,82.2571428571429,36,97,0,1.4,10,60.5,50,75,78.9166666666667,41,96,0,0.583333333333333,6
"1301","2023-10-28",1301,"neon4cast","HARV","2023-10-28","P1D","gcc_90",0.32963,0.32963,53.3673469387755,46,76,82.86,49,97,0,2.34,11,58.2857142857143,51,79,82.2571428571429,36,97,0,1.4,10
"1302","2023-10-29",1302,"neon4cast","HARV","2023-10-29","P1D","gcc_90",0.32024,0.32024,45.2857142857143,43,51,84.7428571428571,66,97,0.23,4.22857142857143,8,53.3673469387755,46,76,82.86,49,97,0,2.34,11
"1303","2023-10-30",1303,"neon4cast","HARV","2023-10-30","P1D","gcc_90",0.31396,0.31396,46.2878787878788,41,49,91.4545454545455,79,96,1.02,2.81818181818182,14,45.2857142857143,43,51,84.7428571428571,66,97,0.23,4.22857142857143,8
"1304","2023-10-31",1304,"neon4cast","HARV","2023-10-31","P1D","gcc_90",0.31793,0.31793,39.0740740740741,30,46,73.4814814814815,42,97,0,1.5,8,46.2878787878788,41,49,91.4545454545455,79,96,1.02,2.81818181818182,14
"1305","2023-11-01",1305,"neon4cast","HARV","2023-11-01","P1D","gcc_90",0.30767,0.30767,35.4358974358974,29,38,84.025641025641,70,96,0,4.02564102564103,9,39.0740740740741,30,46,73.4814814814815,42,97,0,1.5,8
"1306","2023-11-02",1306,"neon4cast","HARV","2023-11-02","P1D","gcc_90",0.30838,0.30838,33,25,44,74.625,43,92,0,2.04166666666667,9,35.4358974358974,29,38,84.025641025641,70,96,0,4.02564102564103,9
"1307","2023-11-03",1307,"neon4cast","HARV","2023-11-03","P1D","gcc_90",0.31027,0.31027,42.625,27,54,61.5416666666667,34,92,0,8.04166666666667,15,33,25,44,74.625,43,92,0,2.04166666666667,9
"1308","2023-11-04",1308,"neon4cast","HARV","2023-11-04","P1D","gcc_90",0.30647,0.30647,43.6666666666667,32,56,76.9166666666667,47,96,0,0.416666666666667,5,42.625,27,54,61.5416666666667,34,92,0,8.04166666666667,15
"1309","2023-11-05",1309,"neon4cast","HARV","2023-11-05","P1D","gcc_90",0.30705,0.30705,45.4166666666667,36,57,75.5,45,93,0,2.70833333333333,11,43.6666666666667,32,56,76.9166666666667,47,96,0,0.416666666666667,5
"1310","2023-11-06",1310,"neon4cast","HARV","2023-11-06","P1D","gcc_90",0.30405,0.30405,39.0357142857143,28,49,78.8571428571429,50,93,0,2.17857142857143,7,45.4166666666667,36,57,75.5,45,93,0,2.70833333333333,11
"1311","2023-11-07",1311,"neon4cast","HARV","2023-11-07","P1D","gcc_90",0.306,0.306,52.7666666666667,45,62,75.9333333333333,53,94,0.15,8.66666666666667,20,39.0357142857143,28,49,78.8571428571429,50,93,0,2.17857142857143,7
"1312","2023-11-08",1312,"neon4cast","HARV","2023-11-08","P1D","gcc_90",0.31153,0.31153,37.7083333333333,34,46,50.2083333333333,38,60,0,10.625,17,52.7666666666667,45,62,75.9333333333333,53,94,0.15,8.66666666666667,20
"1313","2023-11-09",1313,"neon4cast","HARV","2023-11-09","P1D","gcc_90",0.31407,0.31407,35.78,32,38,89.9,54,97,0.13,0.64,6,37.7083333333333,34,46,50.2083333333333,38,60,0,10.625,17
"1314","2023-11-10",1314,"neon4cast","HARV","2023-11-10","P1D","gcc_90",0.31474,0.31474,33.2962962962963,28,49,87.037037037037,46,96,0,1.12962962962963,10,35.78,32,38,89.9,54,97,0.13,0.64,6
"1315","2023-11-11",1315,"neon4cast","HARV","2023-11-11","P1D","gcc_90",0.31002,0.31002,34.4583333333333,23,47,71.6666666666667,39,92,0,4.45833333333333,15,33.2962962962963,28,49,87.037037037037,46,96,0,1.12962962962963,10
"1316","2023-11-12",1316,"neon4cast","HARV","2023-11-12","P1D","gcc_90",0.31077,0.31077,27.9285714285714,19,40,74,45,93,0,2.25,9,34.4583333333333,23,47,71.6666666666667,39,92,0,4.45833333333333,15
"1317","2023-11-13",1317,"neon4cast","HARV","2023-11-13","P1D","gcc_90",0.31443,0.31443,30.5128205128205,17,40,82.025641025641,45,96,0.13,1.41025641025641,8,27.9285714285714,19,40,74,45,93,0,2.25,9
"1318","2023-11-14",1318,"neon4cast","HARV","2023-11-14","P1D","gcc_90",0.3212,0.3212,33.7586206896552,27,44,87.8620689655172,65,100,0,2.29310344827586,13,30.5128205128205,17,40,82.025641025641,45,96,0.13,1.41025641025641,8
"1319","2023-11-15",1319,"neon4cast","HARV","2023-11-15","P1D","gcc_90",0.31964,0.31964,32.9428571428571,21,47,82.4,54,96,0,2.17142857142857,11,33.7586206896552,27,44,87.8620689655172,65,100,0,2.29310344827586,13
"1320","2023-11-16",1320,"neon4cast","HARV","2023-11-16","P1D","gcc_90",0.32212,0.32212,35.9722222222222,26,59,82.3333333333333,41,96,0,0.5,7,32.9428571428571,21,47,82.4,54,96,0,2.17142857142857,11
"1321","2023-11-17",1321,"neon4cast","HARV","2023-11-17","P1D","gcc_90",0.33316,0.33316,43.8,26,61,78.8518518518518,58,92,0,6.2962962962963,21,35.9722222222222,26,59,82.3333333333333,41,96,0,0.5,7
"1322","2023-11-18",1322,"neon4cast","HARV","2023-11-18","P1D","gcc_90",0.33357,0.33357,46.3414634146341,26,55,83.3658536585366,53,97,0.29,7.60975609756098,18,43.8,26,61,78.8518518518518,58,92,0,6.2962962962963,21
"1323","2023-11-19",1323,"neon4cast","HARV","2023-11-19","P1D","gcc_90",0.33504,0.33504,34.7692307692308,21,48,70.4615384615385,34,92,0.02,5.46153846153846,14,46.3414634146341,26,55,83.3658536585366,53,97,0.29,7.60975609756098,18
"1324","2023-11-20",1324,"neon4cast","HARV","2023-11-20","P1D","gcc_90",0.3339,0.3339,28,20,37,68.0416666666667,39,92,0,5.20833333333333,16,34.7692307692308,21,48,70.4615384615385,34,92,0.02,5.46153846153846,14
"1325","2023-11-21",1325,"neon4cast","HARV","2023-11-21","P1D","gcc_90",0.33751,0.33751,29.9142857142857,15,37,76.2571428571429,48,93,0.31,3.65714285714286,9,28,20,37,68.0416666666667,39,92,0,5.20833333333333,16
"1326","2023-11-22",1326,"neon4cast","HARV","2023-11-22","P1D","gcc_90",0.34131,0.34131,37.5087719298246,33,42,92.2456140350877,86,100,1.11,6.21052631578947,11,29.9142857142857,15,37,76.2571428571429,48,93,0.31,3.65714285714286,9
"1327","2023-11-23",1327,"neon4cast","HARV","2023-11-23","P1D","gcc_90",0.33924,0.33924,41.5925925925926,32,47,71.1111111111111,50,96,0,6.44444444444444,13,37.5087719298246,33,42,92.2456140350877,86,100,1.11,6.21052631578947,11
"1328","2023-11-24",1328,"neon4cast","HARV","2023-11-24","P1D","gcc_90",0.33886,0.33886,37.6666666666667,24,44,50.4583333333333,42,63,0,8.75,17,41.5925925925926,32,47,71.1111111111111,50,96,0,6.44444444444444,13
"1329","2023-11-25",1329,"neon4cast","HARV","2023-11-25","P1D","gcc_90",0.33828,0.33828,24.3333333333333,13,37,62.9166666666667,31,88,0,2,7,37.6666666666667,24,44,50.4583333333333,42,63,0,8.75,17
"1330","2023-11-26",1330,"neon4cast","HARV","2023-11-26","P1D","gcc_90",0.34001,0.34001,33,19,43,75.2692307692308,51,89,0.11,2.76923076923077,10,24.3333333333333,13,37,62.9166666666667,31,88,0,2,7
"1331","2023-11-27",1331,"neon4cast","HARV","2023-11-27","P1D","gcc_90",0.3412,0.3412,39.7222222222222,25,46,79.8611111111111,49,97,0.99,8.66666666666667,20,33,19,43,75.2692307692308,51,89,0.11,2.76923076923077,10
"1332","2023-11-28",1332,"neon4cast","HARV","2023-11-28","P1D","gcc_90",0.33955,0.33955,30.9166666666667,27,34,54.4583333333333,37,92,0,8.91666666666667,17,39.7222222222222,25,46,79.8611111111111,49,97,0.99,8.66666666666667,20
"1333","2023-11-29",1333,"neon4cast","HARV","2023-11-29","P1D","gcc_90",0.34036,0.34036,26.0833333333333,19,33,58.0833333333333,45,85,0,5.95833333333333,15,30.9166666666667,27,34,54.4583333333333,37,92,0,8.91666666666667,17
"1334","2023-11-30",1334,"neon4cast","HARV","2023-11-30","P1D","gcc_90",0.33925,0.33925,30.5,18,43,68.75,42,89,0,3.58333333333333,11,26.0833333333333,19,33,58.0833333333333,45,85,0,5.95833333333333,15
"1335","2023-12-01",1335,"neon4cast","HARV","2023-12-01","P1D","gcc_90",0.34093,0.34093,37.8918918918919,25,49,85.7837837837838,52,97,0.05,2.56756756756757,11,30.5,18,43,68.75,42,89,0,3.58333333333333,11
"1336","2023-12-02",1336,"neon4cast","HARV","2023-12-02","P1D","gcc_90",0.34314,0.34314,41.3908045977011,37,48,93.9425287356322,83,100,0,1.47126436781609,8,37.8918918918919,25,49,85.7837837837838,52,97,0.05,2.56756756756757,11
"1337","2023-12-03",1337,"neon4cast","HARV","2023-12-03","P1D","gcc_90",0.34308,0.34308,39.4561403508772,36,43,91.7017543859649,86,96,0.72,3.49122807017544,11,41.3908045977011,37,48,93.9425287356322,83,100,0,1.47126436781609,8
"1338","2023-12-04",1338,"neon4cast","HARV","2023-12-04","P1D","gcc_90",0.34189,0.34189,38.6875,34,48,87.5833333333333,66,97,0.24,3.66666666666667,10,39.4561403508772,36,43,91.7017543859649,86,96,0.72,3.49122807017544,11
"1339","2023-12-05",1339,"neon4cast","HARV","2023-12-05","P1D","gcc_90",0.341,0.341,34,30,38,69.9285714285714,52,85,0,5.33333333333333,14,38.6875,34,48,87.5833333333333,66,97,0.24,3.66666666666667,10
"1340","2023-12-06",1340,"neon4cast","HARV","2023-12-06","P1D","gcc_90",0.34107,0.34107,30.21875,23,36,70.78125,50,86,0,4.78125,15,34,30,38,69.9285714285714,52,85,0,5.33333333333333,14
