"","uf","date","epiweek","cases","minTemp","medTemp","maxTemp","minPrecip","medPrecip","maxPrecip","minPressure","medPressure","maxPressure","minRH","medRH","maxRH","meanRainyDays","meanThermalRange","enso","iod","pdo","population","test"
"1571","RS",2016-08-21,201634,2,5.32442857142857,14.5236214285714,23.8527428571429,0,4.3943,53.6644,0.888528571428571,0.966485714285714,1.00927142857143,42.0059714285714,75.3261214285714,96.5394714285714,2.00806451612903,11.9982805299539,0.137284,-1.176888,1.356534,11107120,"Y"
"1572","RS",2016-08-28,201635,5,11.0088571428571,15.9085214285714,21.1263714285714,0.6224,33.51295,166.6095,0.886485714285714,0.963771428571429,1.00942857142857,62.5935,87.0697785714286,98.358,6.82258064516129,4.90620720046083,0.098495,-1.296567,1.461125,11107120,"Y"
"1573","RS",2016-09-04,201636,0,7.81207142857143,13.4760928571429,19.4578857142857,0.3362,18.19085,108.6821,0.887442857142857,0.966714285714286,1.00788571428571,60.5831142857143,81.5357928571429,96.0205571428571,5.93145161290323,7.30401471774194,0.053776,-1.656475,1.295857,11107120,"Y"
"1574","RS",2016-09-11,201637,1,8.10227142857143,16.4077928571429,25.0502857142857,0,11.9109,68.1528,0.882714285714286,0.960614285714286,1.00368571428571,46.2825142857143,73.56395,93.6013428571429,3.82661290322581,11.297800921659,0.041126,-1.766378,1.270494,11107120,"Y"
"1575","RS",2016-09-18,201638,0,8.65397142857143,15.4964928571429,23.1316,0,2.4658,53.2922,0.888114285714286,0.966157142857143,1.00928571428571,42.7652571428571,76.69015,95.4754857142857,4.20161290322581,9.08968891129032,-0.01493,-1.82154,1.124012,11107120,"Y"
"1576","RS",2016-09-25,201639,5,6.01424285714286,14.5165714285714,25.4405142857143,0,0.2975,6.6101,0.887628571428571,0.964642857142857,1.00947142857143,33.6972,71.6885285714286,97.1678,3.61895161290323,11.9801910138249,-0.055322,-1.933074,1.390807,11107120,"Y"
"1577","RS",2016-10-02,201640,8,9.7178,16.6990285714286,24.3063142857143,0.1507,16.04415,132.3485,0.884428571428571,0.961157142857143,1.00654285714286,44.7350285714286,76.2312714285714,98.0100428571428,6.35887096774194,8.36806751152074,-0.130519,-1.796488,1.380859,11107120,"Y"
"1578","RS",2016-10-09,201641,2,10.9399,18.3272785714286,26.0343571428571,0.0031,23.53945,180.7625,0.885528571428571,0.961542857142857,1.00621428571429,51.7374428571429,77.4865714285714,96.8322714285714,6.11491935483871,9.62928715437788,-0.172899,-1.741344,1.081901,11107120,"Y"
"1579","RS",2016-10-16,201642,6,14.1590571428571,19.7797,27.7656428571429,0.2069,54.4876,367.0978,0.883514285714286,0.958564285714286,1.00218571428571,64.5521285714286,85.5733571428571,98.4214428571429,6.82459677419355,6.49306883640553,-0.180284,-1.798814,1.086889,11107120,"Y"
"1580","RS",2016-10-23,201643,5,11.2532142857143,18.1268,24.0559714285714,0.2699,18.6478,110.3741,0.8831,0.960864285714286,1.00454285714286,61.9622714285714,80.2955071428571,94.7651142857143,6.38104838709677,7.27138199884793,-0.250706,-1.791275,1.032173,11107120,"Y"
"1581","RS",2016-10-30,201644,1,9.92747142857143,18.6821214285714,26.7648428571429,0,26.7578,167.1894,0.8858,0.962757142857143,1.00632857142857,46.3961857142857,71.9682857142857,94.5788,3.6491935483871,11.7288480414747,-0.219908,-1.794025,1.012092,11107120,"Y"
"1582","RS",2016-11-06,201645,7,12.7791142857143,20.7861214285714,28.7752285714286,0.0074,13.46105,176.6824,0.883814285714286,0.95965,1.00267142857143,46.3148285714286,75.7993928571429,95.9175428571429,5.51814516129032,9.52606935483871,-0.235057,-1.521569,0.83729,11107120,"Y"
"1583","RS",2016-11-13,201646,9,10.8463,19.0045928571429,25.9308571428571,5e-04,7.39965,76.6714,0.882071428571429,0.958985714285714,1.00205714285714,46.8242714285714,75.8264,96.6111857142857,5.37701612903226,9.57687883064516,-0.19608,-1.536724,0.941952,11107120,"Y"
"1584","RS",2016-11-20,201647,4,11.4311142857143,19.8415,28.6176,0,2.265,44.1946,0.884414285714286,0.960128571428571,1.00341428571429,40.2560428571429,69.8636071428571,97.3142285714286,4.98387096774194,11.2150623271889,-0.134965,-1.494713,0.611829,11107120,"Y"
"1585","RS",2016-11-27,201648,6,13.9209142857143,21.321,27.9970714285714,0.0142,21.7953,152.7663,0.885157142857143,0.9608,1.00434285714286,48.1743571428571,75.7797071428571,97.4684714285714,5.44556451612903,8.11712718894009,-0.091408,-1.618017,0.528736,11107120,"Y"
"1586","RS",2016-12-04,201649,16,13.0331285714286,21.3312,29.025,0,13.3243,96.5258,0.880742857142857,0.956257142857143,0.999057142857143,41.4527714285714,76.8272428571429,97.3796571428571,6,9.11219585253456,0.003834,-1.690325,1.004669,11107120,"Y"
"1587","RS",2016-12-11,201650,13,13.1223285714286,21.8391071428571,29.6467714285714,0,3.4201,46.6003,0.884142857142857,0.960114285714286,1.00305714285714,30.6312285714286,66.7099285714286,94.4060857142857,5.71774193548387,9.77748122119816,0.041077,-1.761123,1.117033,11107120,"Y"
"1588","RS",2016-12-18,201651,14,16.5675,23.82125,31.5982,0.005,23.25035,104.9297,0.884185714285714,0.958414285714286,0.999771428571429,46.0859,81.3764,96.6099571428571,6.94959677419355,7.82486215437788,0.044788,-1.766338,0.766587,11107120,"Y"
"1589","RS",2016-12-25,201652,12,18.523,24.6859857142857,30.9058,0.003,25.725,303.9791,0.883142857142857,0.957092857142857,0.999214285714286,59.3840857142857,83.6489071428571,98.0695428571429,6.99798387096774,6.94764153225806,0.098123,-1.617318,0.680828,11107120,"Y"
"1590","RS",2017-01-01,201701,17,17.7758857142857,24.7023857142857,31.2599142857143,0.0202,23.9748,272.742,0.883685714285714,0.958121428571429,0.999957142857143,60.7151857142857,84.3955142857143,97.2177285714286,6.98790322580645,6.93007762096774,0.217611,-1.903045,0.974509,11138394,"Y"
"1591","RS",2017-01-08,201702,14,17.1697857142857,24.5594428571429,32.0669428571429,0.0011,28.712,198.4919,0.883185714285714,0.95735,0.999071428571429,56.142,81.7237142857143,97.8160857142857,6.6633064516129,7.87376926843318,0.142625,-1.915119,0.851821,11138394,"Y"
"1592","RS",2017-02-05,201706,5,16.2969428571429,22.5594,30.1630571428571,1e-04,6.9063,75.8259,0.884257142857143,0.958778571428571,1.00031428571429,47.0151,78.4301928571429,96.5373571428571,6.13104838709677,8.0228372983871,0.243514,-1.830181,1.079904,11138394,"Y"
"1593","RS",2017-02-12,201707,7,18.3231428571429,24.42935,30.7373428571429,0.0091,31.106,198.0577,0.885428571428571,0.9589,1.00025714285714,57.8415571428571,84.3939928571428,97.1696,7,7.13964205069124,0.211654,-1.631383,0.748639,11138394,"Y"
"1594","RS",2017-02-19,201708,1,17.6434142857143,25.0860285714286,31.5972714285714,0,11.18395,111.6159,0.886442857142857,0.960842857142857,1.00168571428571,61.0583571428571,84.6369857142857,99.3907857142857,7,7.30382638248848,0.180469,-1.298133,0.70522,11138394,"Y"
"1595","RS",2017-03-12,201711,2,13.2634428571429,19.8429428571429,26.5856285714286,0.0114,16.0599,187.708,0.885657142857143,0.96175,1.0039,52.6240285714286,77.6192714285714,97.0112571428571,5.82862903225806,8.29880394585254,0.173609,-1.09815,0.794147,11138394,"Y"
"1596","RS",2017-03-19,201712,5,13.2417714285714,20.6878285714286,28.0641571428571,0,2.743,72.4471,0.888985714285714,0.964107142857143,1.0077,58.1128571428571,79.9756857142857,98.2460857142857,6.98185483870968,7.89310207373272,0.095286,-1.208217,0.610966,11138394,"Y"
"1597","RS",2017-03-26,201713,6,13.2049428571429,20.9077428571429,28.7230857142857,0,0.44495,36.265,0.889342857142857,0.96385,1.00872857142857,48.7108857142857,73.8554071428571,98.1872142857143,5.57661290322581,8.34772828341014,0.003078,-1.326902,0.27743,11138394,"Y"
"1598","RS",2017-04-23,201717,3,7.43692857142857,15.3143428571429,22.0404285714286,0.0288,42.8612,268.6118,0.885057142857143,0.963192857142857,1.00622857142857,53.3015857142857,76.3104428571429,93.8981857142857,4.51612903225806,8.96447620967742,0.207502,-1.058588,0.626391,11138394,"Y"
"1599","RS",2017-04-30,201718,4,9.6975,17.4499428571429,24.5869285714286,0,6.1778,144.1619,0.889414285714286,0.965164285714286,1.00784285714286,54.4578571428571,83.8906,98.9587857142857,5.05040322580645,8.67409677419355,0.2407,-0.383467,0.498664,11138394,"Y"
"1600","RS",2017-05-07,201719,2,11.6434,17.6661142857143,24.9381428571429,0.0098,10.25125,188,0.885871428571429,0.961685714285714,1.00597142857143,58.7966,82.1769285714286,97.4963714285714,5.86290322580645,7.01448603110599,0.271311,-0.374668,0.31857,11138394,"Y"
"1601","RS",2017-06-04,201723,0,9.47597142857143,14.0978428571429,18.6936714285714,0.0281,62.92455,277.5328,0.882485714285714,0.960657142857143,1.0022,63.1674,88.1451428571428,98.1925714285714,6.99193548387097,3.99537880184332,-0.002707,-0.564277,0.29587,11138394,"Y"
"1602","RS",2017-06-11,201724,1,6.00254285714286,14.6799857142857,22.5622142857143,0,0.01245,3.4009,0.888128571428571,0.964571428571429,1.00762857142857,52.9503142857143,81.1058928571429,96.6698285714286,1.27016129032258,10.3897757776498,0.07516,-0.444867,0.349531,11138394,"Y"
"1603","RS",2017-07-09,201728,3,9.34862857142857,18.2866,25.8194428571429,0,0.6437,26.7982,0.891171428571429,0.966514285714286,1.00988571428571,46.7824428571429,74.1148428571429,94.9802142857143,3.89112903225806,9.20765262096774,0.186088,-0.068744,0.295195,11138394,"Y"
"1604","RS",2017-07-16,201729,2,1.23331428571429,9.54604285714286,17.7025857142857,0.0119,11.10805,49.9822,0.889542857142857,0.969164285714286,1.01185714285714,41.4924285714286,72.37685,93.2585285714286,2.90725806451613,11.4607081221198,0.191237,-0.153128,0.309065,11138394,"Y"
"1605","RS",2017-07-23,201730,2,8.63441428571429,17.7004642857143,27.7761428571429,0,0.0031,50.5112,0.892585714285714,0.967514285714286,1.01065714285714,35.5886714285714,68.4675857142857,94.5820142857143,0.905241935483871,11.7207686635945,0.219702,-0.013102,0.408259,11138394,"Y"
"1606","RS",2017-08-20,201734,0,8.1042,16.7453785714286,24.6995285714286,0,10.7621,65.4269,0.888642857142857,0.965557142857143,1.01045714285714,47.9077,71.7946357142857,93.4035428571429,2.71370967741935,10.4394950748848,0.093542,-0.283728,0.426367,11138394,"Y"
"1607","RS",2017-08-27,201735,2,11.8504571428571,19.3761857142857,27.8401428571429,0,2.19365,83.7001,0.889128571428571,0.964064285714286,1.00795714285714,50.7709857142857,74.3980285714286,93.2340857142857,5.48790322580645,10.2277173675115,0.040843,-0.215759,0.370021,11138394,"Y"
"1608","RS",2017-09-03,201736,0,12.7902571428571,21.3727642857143,30.5335428571429,0,1.9262,135.3879,0.888042857142857,0.962735714285714,1.00588571428571,35.1204142857143,68.5531071428571,95.1375,3.8366935483871,10.6252817396313,-0.120283,-0.38552,0.365224,11138394,"Y"
"1609","RS",2017-09-24,201739,1,11.4865428571429,18.85935,26.7785857142857,0.0032,16.83575,80.2072,0.886485714285714,0.962778571428571,1.00842857142857,54.9831142857143,80.7899,98.2534285714286,6.93346774193548,7.51715800691244,-0.365807,-0.807661,0.367361,11138394,"Y"
"1610","RS",2017-10-01,201740,3,11.1257,18.5057785714286,25.4215857142857,5e-04,18.32975,112.6034,0.882042857142857,0.958228571428571,1.00152857142857,46.2984142857143,71.56795,91.7075857142857,5.45766129032258,9.18198804723502,-0.378755,-0.731301,0.471248,11138394,"Y"
"1611","RS",2017-10-08,201741,2,13.3818428571429,19.1941214285714,26.3722714285714,0.6315,53.4252,262.2492,0.883885714285714,0.959335714285714,1.00491428571429,64.4051142857143,86.1892357142857,99.3905571428571,6.96975806451613,6.02754735023041,-0.478793,-0.78964,0.503179,11138394,"Y"
"1612","RS",2017-11-05,201745,2,10.9325714285714,19.0707071428571,26.9969571428571,3e-04,18.6374,124.8809,0.883557142857143,0.959742857142857,1.00278571428571,46.8386285714286,77.1833642857143,97.4775428571429,6.73588709677419,8.64858533986175,-0.535201,-0.43263,0.462106,11138394,"Y"
"1613","RS",2017-11-12,201746,2,12.4854714285714,20.2070642857143,28.1423142857143,0,18.9106,98.9571,0.881114285714286,0.957292857142857,0.999228571428571,37.9367857142857,71.6221785714286,95.5274428571429,3.1633064516129,10.3971373271889,-0.49809,-0.52486,0.106483,11138394,"Y"
"1614","RS",2017-11-19,201747,3,11.0977285714286,18.4568285714286,27.2671285714286,0,11.2877,108.7399,0.8828,0.9593,1.0022,35.3653285714286,69.8602714285714,97.7377857142857,5.2258064516129,10.9974842741935,-0.569301,-0.697617,0.145289,11138394,"Y"
"1615","RS",2017-12-17,201751,4,16.1640142857143,23.3968785714286,31.3944571428571,0,17.93595,143.3224,0.883771428571429,0.958642857142857,1.00244285714286,47.507,79.7537428571429,97.7120285714286,6.96975806451613,7.74768660714286,-0.443071,-1.024088,0.475473,11138394,"Y"
"1616","RS",2017-12-24,201752,1,14.9872428571429,22.4062571428571,31.5323,0,22.1826,162.2035,0.883014285714286,0.957914285714286,1.00084285714286,33.0602285714286,81.8416214285714,98.9009714285714,6.77620967741935,8.098221140553,-0.412944,-0.755046,0.330394,11138394,"Y"
"1617","RS",2018-01-21,201804,4,16.1404428571429,23.1751,29.7519714285714,0.0982,24.37435,284.139,0.883871428571429,0.958021428571429,1.0009,52.3593,84.3397214285714,97.1481285714286,6.96370967741935,6.29186584101383,-0.505555,-0.534539,-0.028048,11164800,"Y"
"1618","RS",2018-01-28,201805,8,13.8502571428571,22.6132214285714,31.6744428571429,2e-04,6.0267,111.1924,0.882871428571429,0.957814285714286,1.00044285714286,41.0720428571429,75.6867857142857,98.1487285714286,5.07459677419355,8.83033032834101,-0.563243,-0.467424,0.441012,11164800,"Y"
"1619","RS",2018-02-04,201806,7,14.7491428571429,23.7834071428571,33.2628,0,3.73535,45.9162,0.883571428571429,0.957592857142857,1.00001428571429,38.0544714285714,73.2150642857143,97.4211142857143,5.52822580645161,9.77889899193548,-0.436455,-0.887652,0.636951,11164800,"Y"
"1620","RS",2018-03-04,201810,5,14.3502714285714,22.2452357142857,30.7176,0,2.09485,70.079,0.883114285714286,0.958378571428571,0.999857142857143,30.7846714285714,75.9174214285714,98.3071571428572,6.10685483870968,9.43893119239631,-0.029773,-0.369364,-0.40141,11164800,"Y"
"1621","RS",2018-03-11,201811,6,14.4655142857143,22.2688,30.7762285714286,0,12.9841,135.6888,0.882357142857143,0.957592857142857,0.999057142857143,36.8022714285714,73.3549642857143,96.5945,6.64314516129032,9.48902370391705,-0.042953,-0.503007,-0.413541,11164800,"Y"
"1622","RS",2018-03-18,201812,3,15.0997142857143,21.4954428571429,29.5062714285714,0,18.99765,109.7753,0.883957142857143,0.9586,1.00065714285714,46.6335857142857,80.0817214285714,98.641,6.55443548387097,8.0177881624424,-0.007861,-0.719883,-0.119608,11164800,"Y"
"1623","RS",2018-04-15,201816,1,10.9613428571429,20.73435,28.6853285714286,0,4.89055,56.7921,0.891928571428571,0.96725,1.00995714285714,47.8071714285714,76.7229,95.4366285714286,4.70766129032258,9.00811575460829,0.228514,0.022267,-0.366582,11164800,"Y"
"1624","RS",2018-04-22,201817,5,13.2540285714286,22.6371142857143,31.2894571428571,0,1.7358,94.2812,0.889228571428571,0.963978571428571,1.00528571428571,40.1127285714286,82.13325,98.8826,6.39314516129032,8.82067825460829,0.351,-0.199928,0.038063,11164800,"Y"
"1625","RS",2018-05-20,201821,1,3.85244285714286,11.4532928571429,18.6927,0,2.45405,50.7468,0.888385714285714,0.967257142857143,1.00897142857143,53.0284857142857,79.8221928571429,97.7090428571429,3.03225806451613,9.61769936635945,0.62281,-0.176852,0.182416,11164800,"Y"
"1626","RS",2018-05-27,201822,3,9.16205714285714,17.2691,23.6299857142857,0.2209,9.73765,82.2981,0.888242857142857,0.964442857142857,1.00715714285714,58.6082571428571,80.1252642857143,95.5329142857143,3.31653225806452,7.48216817396313,0.641714,-0.166965,0.042164,11164800,"Y"
"1627","RS",2018-06-03,201823,1,4.38357142857143,10.4756571428571,17.3063857142857,2e-04,2.4506,37.3161,0.886828571428571,0.96675,1.00901428571429,54.5037571428571,79.2356857142857,94.8383,4.80040322580645,7.6610508640553,0.456766,-0.229462,-0.096553,11164800,"Y"
"1628","RS",2018-07-01,201827,1,9.38212857142857,14.4101285714286,23.4537714285714,0.4724,17.41495,131.7099,0.8853,0.9625,1.00737142857143,64.7213,85.9613857142857,99.3162285714286,6.88508064516129,6.97574821428571,0.554803,-0.110529,0.045628,11164800,"Y"
"1629","RS",2018-07-08,201828,1,4.53628571428571,11.2082642857143,18.0967285714286,0.0266,2.8899,81.7358,0.888685714285714,0.968492857142857,1.0109,57.9499,82.59005,98.5113285714286,4.4616935483871,8.10515440668203,0.657206,-0.098965,-0.069169,11164800,"Y"
"1630","RS",2018-07-15,201829,0,11.3300142857143,17.2824142857143,24.1645142857143,0.0342,16.5787,142.9246,0.886914285714286,0.962885714285714,1.0059,55.6363571428571,79.9051214285714,96.7025285714286,5.45766129032258,8.34674130184332,0.661313,-0.068825,-0.017158,11164800,"Y"
"1631","RS",2018-08-05,201832,0,4.18908571428571,11.0023857142857,17.0384428571429,0.0194,9.4045,64.8229,0.885485714285714,0.965485714285714,1.00667142857143,57.1948857142857,81.1321,98.2993,5.42741935483871,8.34396126152074,0.682273,-0.621316,0.33626,11164800,"Y"
"1632","RS",2018-08-12,201833,1,6.36027142857143,14.4208357142857,23.7406285714286,0,0.3091,4.6217,0.890542857142857,0.96735,1.01188571428571,52.8276571428571,80.0005071428571,98.0919,3.36290322580645,10.4808688364055,0.828293,-0.521647,0.613149,11164800,"Y"
"1633","RS",2018-08-19,201834,0,6.02034285714286,12.2016571428571,19.0370857142857,0.008,35.0891,146.6924,0.886457142857143,0.965914285714286,1.00957142857143,59.2928857142857,84.2096357142857,98.489,6.81854838709677,7.4198902937788,0.871364,-0.384032,0.425192,11164800,"Y"
"1634","RS",2018-09-16,201838,0,11.4921571428571,18.6607785714286,25.7240571428571,1e-04,7.4768,74.1062,0.883857142857143,0.959514285714286,1.00314285714286,53.973,83.3152285714286,98.5302285714286,6.94153225806452,8.72184599654378,0.965422,-0.167165,0.302543,11164800,"Y"
"1635","RS",2018-09-23,201839,0,15.0187714285714,21.2159928571429,28.4508857142857,0.0246,24.0937,145.5891,0.884471428571429,0.959171428571429,1.00367142857143,62.9600428571429,83.7836571428571,98.7676857142857,6.92741935483871,7.23906310483871,1.057152,-0.066029,0.63618,11164800,"Y"
"1636","RS",2018-09-30,201840,3,9.77565714285714,17.6574857142857,24.3959142857143,0.0278,26.52315,135.6634,0.885642857142857,0.962142857142857,1.00567142857143,53.1867857142857,79.3459071428571,95.8613285714286,5.86895161290323,7.6202702764977,1.150367,0.324832,0.760433,11164800,"Y"
"1637","RS",2018-10-28,201844,0,12.3374285714286,19.5536,26.9973,0.0094,32.9808,160.0612,0.883814285714286,0.959392857142857,1.0025,47.6237285714286,78.8875142857143,96.9697857142857,6.80241935483871,8.26543444700461,1.158616,-0.119048,0.357914,11164800,"Y"
"1638","RS",2018-11-04,201845,2,12.4221714285714,20.8773928571429,29.6340285714286,0,4.2812,61.579,0.887042857142857,0.962135714285714,1.007,44.8444,72.6048857142857,97.8221571428571,6.44354838709677,9.33211059907834,1.221403,0.085701,0.549129,11164800,"Y"
"1639","RS",2018-12-02,201849,3,9.61708571428572,17.9360428571429,25.4836,0,0.86085,31.8554,0.883285714285714,0.961464285714286,1.00374285714286,34.2780285714286,65.3073714285714,93.2521428571429,5.20564516129032,9.73863868087558,1.194892,-0.244412,0.371075,11164800,"Y"
"1640","RS",2018-12-09,201850,2,15.7612714285714,24.7170142857143,32.8849,0,3.01775,71.9355,0.887285714285714,0.961378571428572,1.0038,38.7228714285714,66.08,93.4928571428571,4.26612903225806,10.9262612327189,1.215407,-0.13746,-0.037736,11164800,"Y"
"1641","RS",2018-12-16,201851,1,18.0322857142857,24.1330214285714,31.6061,0.0989,27.54985,294.507,0.884614285714286,0.95915,1.00138571428571,57.9165571428571,84.0577214285714,98.4073428571429,6.99798387096774,7.20226696428571,1.117684,-0.354779,-0.133471,11164800,"Y"
"1642","RS",2019-01-13,201903,10,18.3637714285714,24.1790785714286,30.9664,0.0272,31.53725,334.7095,0.885457142857143,0.96015,1.00198571428571,60.3595428571429,86.5691285714286,98.1564571428571,7,6.23533001152074,1.145364,0.15791,0.425573,11191572,"Y"
"1643","RS",2019-01-20,201904,4,16.4842714285714,24.2058071428571,31.5688571428571,0,3.71985,63.29,0.887242857142857,0.961478571428571,1.00417142857143,57.1640714285714,78.9048285714286,98.7745142857143,6.86290322580645,8.54023441820276,1.136434,0.51711,0.429145,11191572,"Y"
"1644","RS",2019-01-27,201905,4,18.2736,26.7386142857143,34.4766857142857,0,6.579,147.9331,0.887042857142857,0.960928571428571,1.00134285714286,43.3488857142857,74.4300857142857,96.0645,6.92137096774194,8.73741730990783,1.032874,0.657247,0.272134,11191572,"Y"
"1645","RS",2019-02-17,201908,8,15.3785,23.8336142857143,33.7300142857143,0,6.8053,55.084,0.883957142857143,0.958842857142857,1.00112857142857,39.4899285714286,78.6341857142857,98.4902857142857,6.00403225806452,9.11710843894009,1.233904,0.62665,-0.3586,11191572,"Y"
"1646","RS",2019-02-24,201909,8,14.5359142857143,21.1297785714286,28.9091714285714,0.03,27.30665,160.6997,0.883871428571429,0.959621428571429,1.0009,35.4523857142857,77.6934928571429,98.2416428571429,5.41532258064516,8.69118234447005,1.295258,0.598019,-0.170758,11191572,"Y"
"1647","RS",2019-03-31,201914,61,15.1069714285714,22.1929,27.8418428571429,0.1034,18.9258,92.1331,0.884057142857143,0.95965,1.00162857142857,59.5317428571429,83.7409642857143,98.1401714285714,6.86290322580645,6.86990175691244,1.237596,0.837933,0.68735,11191572,"Y"
"1648","RS",2019-04-07,201915,72,12.5171428571429,19.8398571428571,25.9815,1e-04,2.506,74.1815,0.887485714285714,0.963021428571428,1.00521428571429,52.3831142857143,81.6775428571429,98.0359571428571,6.15927419354839,7.72622957949309,1.201217,1.012819,0.429707,11191572,"Y"
"1649","RS",2019-04-14,201916,119,13.2526285714286,19.8896214285714,26.6241428571429,0,17.9948,134.7582,0.8855,0.961707142857143,1.00351428571429,54.7358142857143,82.4737571428572,99.1582571428571,6.05645161290323,7.53528545506912,1.114026,0.871652,0.17607,11191572,"Y"
"1650","RS",2019-05-12,201920,187,11.0808285714286,16.4326785714286,21.7567714285714,8e-04,14.3735,143.2375,0.890071428571429,0.9673,1.01121428571429,61.4014142857143,82.955,98.8636571428572,5.48991935483871,6.15020095046083,0.984094,0.180756,0.5373,11191572,"Y"
"1651","RS",2019-05-19,201921,107,11.6333285714286,16.6937071428571,21.3378285714286,0.339,33.20695,210.3118,0.8849,0.962321428571429,1.00435714285714,67.5733571428571,88.5620928571429,99.0763428571429,6.86491935483871,4.73226656105991,0.981987,0.329821,0.398108,11191572,"Y"
"1652","RS",2019-06-16,201925,51,8.35971428571429,17.1029071428571,24.3955142857143,0,3.0827,124.0377,0.890785714285714,0.967407142857143,1.00991428571429,51.0249857142857,78.9427642857143,96.4198571428571,3.05645161290323,9.4551517281106,0.762097,0.559348,0.5949,11191572,"Y"
"1653","RS",2019-06-23,201926,43,10.4370714285714,16.7884928571429,24.1300142857143,0.0274,10.5794,82.9369,0.884557142857143,0.960814285714286,1.00341428571429,52.5634142857143,74.3384714285714,94.0236142857143,4.87298387096774,9.09191252880184,0.756155,0.351955,0.948074,11191572,"Y"
"1654","RS",2019-06-30,201927,24,4.61047142857143,10.3187142857143,15.8723571428571,0.0165,21.5996,130.8102,0.882971428571429,0.963535714285714,1.00527142857143,51.6369428571429,76.2868785714286,94.3335428571429,4.93548387096774,6.0625010656682,0.569779,-0.020713,0.93862,11191572,"Y"
"1655","RS",2019-07-28,201931,8,7.19647142857143,13.9251071428571,21.8969857142857,9e-04,12.69275,81.2912,0.887371428571429,0.965771428571429,1.00872857142857,56.1169857142857,79.4574928571429,95.2625428571429,6.71774193548387,9.11264887672811,0.740344,1.048501,0.756373,11191572,"Y"
"1656","RS",2019-08-04,201932,3,7.61624285714286,14.8178357142857,23.1520142857143,0,4.08065,123.0685,0.891314285714286,0.968692857142857,1.01252857142857,50.4973857142857,77.9359571428571,95.5699,3.20967741935484,10.098753312212,0.512808,0.72995,0.692001,11191572,"Y"
"1657","RS",2019-08-11,201933,3,6.53114285714286,13.5203571428571,22.8727285714286,0,5.89075,83.7064,0.8894,0.968228571428571,1.0129,47.8308,74.7202071428571,94.3936428571429,3.72782258064516,10.5931609447005,0.432038,0.882352,0.874915,11191572,"Y"
"1658","RS",2019-09-08,201937,4,10.6903428571429,19.3489285714286,29.7077857142857,0.0147,13.74985,260.7453,0.885971428571429,0.96095,1.00661428571429,48.3291571428571,79.1445357142857,97.3623285714286,6.59475806451613,8.11485371543779,0.510853,1.166955,1.01642,11191572,"Y"
"1659","RS",2019-09-15,201938,7,8.35225714285714,17.4265928571429,26.9307857142857,0.006,17.0056,231.276,0.882485714285714,0.95915,1.00335714285714,49.9072285714286,78.1261928571429,97.2410142857143,6.15927419354839,8.83931382488479,0.547031,1.411781,0.981487,11191572,"Y"
"1660","RS",2019-10-13,201942,5,13.0747857142857,19.5280357142857,29.1786142857143,0.3355,30.2288,180.2939,0.887471428571429,0.962892857142857,1.01012857142857,54.9415714285714,80.3616428571429,97.6786,7,7.52887664170507,0.594272,2.469394,0.726088,11191572,"Y"
"1661","RS",2019-10-20,201943,4,10.1164857142857,17.4826714285714,26.6066857142857,0.0011,15.1079,69.7196,0.884628571428571,0.961742857142857,1.00551428571429,45.5817142857143,74.5405428571429,98.455,4.98588709677419,10.149870593318,0.625022,2.579935,0.753192,11191572,"Y"
"1662","RS",2019-10-27,201944,3,15.7750571428571,22.9499428571429,33.6892,0,19.87045,230.0647,0.884585714285714,0.957892857142857,1.00177142857143,43.8869857142857,80.2825857142857,96.8899,6.98588709677419,9.30389614055299,0.60236,2.714715,1.138787,11191572,"Y"
"1663","RS",2019-11-24,201948,6,11.6530142857143,20.7641785714286,29.1639571428571,0.0234,19.2753,145.9166,0.883371428571429,0.95815,1.0027,48.2414428571429,71.46005,94.2935428571429,5.70967741935484,9.68552756336405,0.832611,2.998771,1.018717,11191572,"Y"
"1664","RS",2019-12-01,201949,5,12.5092285714286,20.6948714285714,27.9992,0,8.04325,73.7694,0.882942857142857,0.959321428571429,1.00155714285714,34.1512714285714,69.3487214285714,94.9865714285714,5.21774193548387,9.49890253456221,0.942436,3.166288,0.985041,11191572,"Y"
"1665","RS",2019-12-08,201950,8,13.7564285714286,23.5571214285714,32.5539285714286,0,0.83055,28.3745,0.8836,0.958564285714286,1.00124285714286,25.5479571428571,65.3823857142857,95.6233142857143,5.45766129032258,11.5142045218894,0.924044,3.24505,0.781668,11191572,"Y"
"1666","RS",2019-12-29,202001,7,17.0025285714286,25.28165,33.2794,0,4.89655,90.9858,0.884714285714286,0.957835714285714,1.00127142857143,38.5096285714286,70.4330857142857,97.6317428571429,6.91129032258065,8.94586500576037,1.028158,2.641016,0.772042,11191572,"Y"
"1667","RS",2020-01-05,202002,14,17.6236857142857,25.2749142857143,33.4023,0,10.9654,128.4123,0.885571428571429,0.955485714285714,0.998628571428571,38.8239285714286,72.5351928571428,97.2757,6.85887096774194,9.43782811059908,1.097925,2.123134,0.409082,11217477,"Y"
"1668","RS",2020-01-12,202003,15,14.0376714285714,23.64665,31.8666714285714,0,14.7176,123.6365,0.89,0.961392857142857,1.00605714285714,44.5761714285714,71.0599785714286,93.8495142857143,6.07258064516129,9.24656258640553,1.091975,2.1108,0.13634,11217477,"Y"
